,AirT,AirCO2,AirRH,AirPAR,method
2079,31.75,576.45,49.74,,Human
2080,28.78,580.49,54.04,,Human
2081,25.0,590.75,58.39,,Human
2082,22.24,597.67,63.22,,Human
2083,20.11,612.36,71.4,,Human
2084,18.57,621.96,77.06,,Human
2085,17.46,633.72,83.51,,Human
2086,16.39,660.99,90.7,,Human
2087,15.63,685.43,93.66,,Human
2112,14.72,709.2,94.48,,Human
2113,14.05,733.69,95.02,,Human
2114,13.57,762.32,95.42,,Human
2115,13.32,764.36,96.24,,Human
2116,13.05,767.85,96.97,,Human
2117,14.75,696.8,99.08,,Human
2118,19.03,617.68,92.67,,Human
2119,24.15,598.48,77.18,,Human
2120,29.26,578.31,63.98,,Human
2121,32.28,583.03,57.51,,Human
2122,33.88,579.21,54.87,,Human
2123,32.03,572.64,60.89,,Human
2124,32.62,566.8,58.91,,Human
2125,33.3,565.58,55.59,,Human
2126,32.54,562.59,56.6,,Human
2127,33.16,556.95,58.56,,Human
2128,31.18,571.04,59.7,,Human
2129,26.83,595.38,55.49,,Human
2130,24.49,601.42,64.49,,Human
2131,22.47,619.47,71.59,,Human
2132,20.81,630.09,76.61,,Human
2133,20.12,622.4,73.38,,Human
2134,19.71,622.3,70.92,,Human
2135,18.54,664.62,78.04,,Human
2160,17.79,681.47,82.01,,Human
2161,16.8,684.52,87.28,,Human
2162,16.33,679.13,91.9,,Human
2163,15.72,696.81,93.94,,Human
2164,15.31,695.35,95.47,,Human
2165,16.55,621.79,93.14,,Human
2166,20.19,577.96,80.72,,Human
2167,24.28,570.76,70.71,,Human
2168,27.87,573.2,65.48,,Human
2169,29.5,597.28,61.04,,Human
2170,31.42,589.95,62.07,,Human
2171,31.61,585.38,63.64,,Human
2172,31.76,586.06,61.85,,Human
2173,31.6,589.24,61.0,,Human
2174,30.36,603.32,58.47,,Human
2175,29.65,605.25,66.95,,Human
2176,28.66,606.16,69.99,,Human
2177,27.51,600.21,70.39,,Human
2178,25.98,533.8,70.02,,Human
2179,24.06,549.51,77.64,,Human
2180,23.06,522.21,77.93,,Human
2181,22.15,497.37,77.67,,Human
2182,21.72,478.72,78.3,,Human
2183,20.82,491.15,82.68,,Human
2208,19.83,521.66,87.51,,Human
2209,18.89,551.77,92.6,,Human
2210,18.39,580.14,94.99,,Human
2211,17.91,566.82,95.33,,Human
2212,17.83,534.32,94.73,,Human
2213,18.55,549.29,95.85,,Human
2214,20.25,507.07,92.74,,Human
2215,21.27,482.3,89.91,,Human
2216,23.13,476.38,87.25,,Human
2217,25.89,453.29,79.77,,Human
2218,29.81,442.18,71.46,,Human
2219,31.07,445.63,68.89,,Human
2220,31.32,443.37,66.05,,Human
2221,29.88,433.65,65.0,,Human
2222,31.61,424.72,62.32,,Human
2223,31.28,430.93,57.27,,Human
2224,30.23,442.38,53.96,,Human
2225,27.52,455.25,56.71,,Human
2226,24.68,463.78,63.73,,Human
2227,22.54,474.88,68.28,,Human
2228,20.46,515.45,80.5,,Human
2229,19.56,523.01,82.77,,Human
2230,18.66,540.0,86.35,,Human
2231,17.63,562.52,90.65,,Human
2256,17.03,558.09,93.26,,Human
2257,16.97,533.33,94.75,,Human
2258,16.61,555.65,95.8,,Human
2259,15.81,600.17,96.14,,Human
2260,15.4,618.45,97.29,,Human
2261,16.6,587.77,99.27,,Human
2262,20.58,479.85,90.84,,Human
2263,24.83,453.24,77.98,,Human
2264,28.51,440.69,69.2,,Human
2265,31.46,430.78,63.26,,Human
2266,33.41,434.17,60.36,,Human
2267,33.87,430.94,59.12,,Human
2268,34.31,426.18,58.73,,Human
2269,34.95,426.28,57.33,,Human
2270,35.48,428.01,57.12,,Human
2271,34.31,429.18,58.1,,Human
2272,32.09,434.39,63.02,,Human
2273,28.48,455.27,66.19,,Human
2274,25.56,483.45,71.08,,Human
2275,23.31,547.8,84.84,,Human
2276,21.85,567.98,87.88,,Human
2277,20.79,586.51,91.19,,Human
2278,20.44,525.16,92.0,,Human
2279,20.43,502.17,87.28,,Human
2304,20.16,509.51,83.39,,Human
2305,19.57,516.75,84.02,,Human
2306,18.97,540.35,87.81,,Human
2307,18.45,509.13,89.86,,Human
2308,18.56,496.75,92.26,,Human
2309,19.56,478.31,89.01,,Human
2310,22.06,462.41,83.87,,Human
2311,25.03,450.58,74.77,,Human
2312,27.51,464.5,66.66,,Human
2313,29.44,459.34,64.39,,Human
2314,31.18,454.6,61.47,,Human
2315,31.33,453.61,60.77,,Human
2316,31.99,458.31,60.95,,Human
2317,32.43,456.83,60.03,,Human
2318,32.11,463.31,57.69,,Human
2319,31.62,468.78,57.14,,Human
2320,30.41,476.07,56.14,,Human
2321,28.22,484.04,59.88,,Human
2322,26.55,486.4,60.31,,Human
2323,25.14,483.74,69.9,,Human
2324,24.29,487.54,72.79,,Human
2325,23.55,487.16,73.52,,Human
2326,22.62,491.32,75.07,,Human
2327,21.64,504.9,79.13,,Human
2352,20.86,500.67,80.44,,Human
2353,20.82,495.36,80.4,,Human
2354,20.76,493.34,81.24,,Human
2355,20.68,494.42,81.87,,Human
2356,20.75,491.54,83.17,,Human
2357,20.66,486.13,88.0,,Human
2358,22.4,478.17,86.03,,Human
2359,24.8,465.73,81.89,,Human
2360,27.35,462.49,74.72,,Human
2361,29.05,465.98,68.45,,Human
2362,30.82,458.71,64.79,,Human
2363,31.58,464.25,62.14,,Human
2364,32.35,463.59,60.06,,Human
2365,32.6,460.51,58.56,,Human
2366,32.5,458.3,58.87,,Human
2367,30.65,466.35,59.31,,Human
2368,29.73,457.13,67.64,,Human
2369,27.98,463.05,69.05,,Human
2370,26.34,470.71,72.42,,Human
2371,24.94,477.97,74.65,,Human
2372,23.74,483.04,77.92,,Human
2373,22.79,485.82,80.11,,Human
2374,22.34,485.33,80.9,,Human
2375,21.76,495.97,83.29,,Human
2400,21.09,494.12,84.88,,Human
2401,20.56,504.53,85.89,,Human
2402,19.92,504.07,86.99,,Human
2403,19.42,501.64,86.52,,Human
2404,18.96,501.5,87.44,,Human
2405,19.7,479.31,84.84,,Human
2406,21.61,456.13,84.32,,Human
2407,25.31,446.53,76.61,,Human
2408,27.14,455.62,68.86,,Human
2409,29.48,439.25,67.34,,Human
2410,30.6,430.74,67.78,,Human
2411,31.71,430.24,66.16,,Human
2412,30.75,433.05,68.01,,Human
2413,31.17,425.77,70.52,,Human
2414,31.64,432.65,67.14,,Human
2415,30.28,435.41,70.3,,Human
2416,27.89,449.0,71.59,,Human
2417,26.58,458.39,71.38,,Human
2418,25.22,468.71,74.21,,Human
2419,23.68,482.64,78.28,,Human
2420,22.34,495.13,82.21,,Human
2421,21.75,509.19,84.29,,Human
2422,20.78,521.55,87.54,,Human
2423,19.47,545.51,91.88,,Human
2448,18.78,559.79,93.23,,Human
2449,19.01,528.05,92.35,,Human
2450,19.37,495.75,86.56,,Human
2451,19.87,484.35,81.74,,Human
2452,19.38,491.22,85.82,,Human
2453,19.7,474.3,87.61,,Human
2454,20.9,459.01,84.14,,Human
2455,22.16,437.78,83.29,,Human
2456,23.46,431.95,80.67,,Human
2457,24.14,435.32,78.41,,Human
2458,25.63,437.43,74.78,,Human
2459,25.03,447.18,75.55,,Human
2460,23.75,451.78,71.96,,Human
2461,23.56,449.33,75.87,,Human
2462,23.1,449.7,78.27,,Human
2463,22.67,447.65,84.08,,Human
2464,22.52,450.75,81.8,,Human
2465,22.22,460.45,82.52,,Human
2466,21.06,478.64,84.0,,Human
2467,20.02,493.4,87.6,,Human
2468,19.55,498.03,90.47,,Human
2469,19.29,540.63,93.99,,Human
2470,19.08,576.51,95.67,,Human
2471,19.02,576.84,96.05,,Human
2496,18.83,498.92,89.7,,Human
2497,18.71,478.05,87.75,,Human
2498,18.57,486.18,90.45,,Human
2499,18.36,498.41,93.38,,Human
2500,18.18,495.37,95.88,,Human
2501,18.41,483.62,97.78,,Human
2502,18.89,473.55,97.05,,Human
2503,19.86,447.64,92.97,,Human
2504,20.16,437.2,92.94,,Human
2505,21.4,427.86,89.96,,Human
2506,22.77,425.09,86.63,,Human
2507,22.66,422.56,88.03,,Human
2508,21.47,434.1,90.2,,Human
2509,22.98,422.65,89.2,,Human
2510,27.58,418.49,75.47,,Human
2511,26.24,425.54,76.62,,Human
2512,23.72,439.62,81.11,,Human
2513,22.72,441.52,82.37,,Human
2514,21.65,450.92,85.07,,Human
2515,20.6,463.48,87.78,,Human
2516,20.06,472.36,90.03,,Human
2517,19.69,482.42,92.0,,Human
2518,19.52,491.64,93.29,,Human
2519,19.3,495.98,94.14,,Human
2544,19.16,494.8,95.47,,Human
2545,19.03,487.67,95.5,,Human
2546,18.73,494.11,96.73,,Human
2547,18.59,506.22,98.2,,Human
2548,18.56,502.15,98.28,,Human
2549,19.49,470.84,96.05,,Human
2550,21.41,443.87,90.24,,Human
2551,22.67,434.66,87.28,,Human
2552,26.82,427.14,79.47,,Human
2553,30.45,423.81,69.21,,Human
2554,30.5,425.37,68.35,,Human
2555,29.28,423.83,71.09,,Human
2556,31.22,417.86,67.02,,Human
2557,29.37,425.87,69.1,,Human
2558,28.24,425.61,70.92,,Human
2559,28.13,423.73,70.76,,Human
2560,25.54,425.99,75.99,,Human
2561,24.14,434.33,77.49,,Human
2562,22.39,448.32,82.44,,Human
2563,20.57,459.83,93.78,,Human
2564,19.76,467.07,97.97,,Human
2565,19.53,480.01,99.25,,Human
2566,19.43,476.6,99.74,,Human
2567,19.17,463.99,99.5,,Human
2592,18.32,446.47,96.31,,Human
2593,17.58,448.95,97.94,,Human
2594,17.18,450.55,98.34,,Human
2595,16.84,465.67,99.59,,Human
2596,16.8,495.68,100.0,,Human
2597,16.8,502.45,100.0,,Human
2598,19.14,435.77,95.23,,Human
2599,22.1,421.0,83.47,,Human
2600,25.59,413.71,74.11,,Human
2601,28.78,410.29,67.16,,Human
2602,30.72,407.01,63.12,,Human
2603,30.56,413.65,63.7,,Human
2604,30.49,417.3,63.5,,Human
2605,32.5,414.72,60.72,,Human
2606,29.59,419.63,65.61,,Human
2607,28.94,419.47,65.51,,Human
2608,28.55,423.38,64.89,,Human
2609,25.03,428.01,75.19,,Human
2610,22.57,439.56,81.52,,Human
2611,20.69,496.75,92.01,,Human
2612,19.05,561.84,95.23,,Human
2613,17.91,614.13,97.18,,Human
2614,17.34,645.45,97.99,,Human
2615,16.89,690.59,98.32,,Human
2640,16.63,710.29,99.05,,Human
2641,16.54,675.98,99.47,,Human
2642,16.35,611.78,99.62,,Human
2643,16.36,546.94,99.88,,Human
2644,16.86,524.21,100.0,,Human
2645,18.07,511.73,99.82,,Human
2646,20.5,499.17,94.33,,Human
2647,23.98,477.34,84.86,,Human
2648,27.45,442.43,76.97,,Human
2649,30.59,404.09,67.8,,Human
2650,32.39,395.72,65.09,,Human
2651,29.86,408.72,69.07,,Human
2652,23.37,435.54,86.67,,Human
2653,27.37,417.01,79.89,,Human
2654,32.84,403.23,64.93,,Human
2655,32.43,406.62,64.07,,Human
2656,29.18,412.03,68.87,,Human
2657,25.54,420.6,76.74,,Human
2658,23.02,431.01,85.22,,Human
2659,21.34,465.75,90.52,,Human
2660,19.81,537.09,95.63,,Human
2661,18.48,591.88,97.27,,Human
2662,18.4,531.85,99.41,,Human
2663,18.42,522.47,99.66,,Human
2688,18.02,531.63,99.7,,Human
2689,17.66,547.66,99.69,,Human
2690,17.13,583.65,99.66,,Human
2691,16.83,582.24,99.95,,Human
2692,16.66,594.54,99.92,,Human
2693,17.79,536.91,99.87,,Human
2694,20.92,465.91,95.53,,Human
2695,24.94,449.58,86.77,,Human
2696,28.62,440.47,77.57,,Human
2697,31.86,427.47,72.12,,Human
2698,35.02,422.88,64.14,,Human
2699,35.62,419.38,63.69,,Human
2700,35.26,414.41,64.22,,Human
2701,36.11,412.06,61.62,,Human
2702,36.08,414.81,60.13,,Human
2703,35.16,415.59,62.63,,Human
2704,32.19,420.46,63.03,,Human
2705,28.12,436.32,69.53,,Human
2706,25.29,463.91,84.56,,Human
2707,23.0,535.19,93.03,,Human
2708,21.07,606.16,95.95,,Human
2709,20.28,650.46,98.02,,Human
2710,19.99,668.11,98.9,,Human
2711,19.55,663.96,99.36,,Human
2736,19.34,587.26,99.1,,Human
2737,19.07,570.84,98.92,,Human
2738,19.07,546.91,98.62,,Human
2739,18.94,543.5,98.6,,Human
2740,18.8,536.96,98.95,,Human
2741,19.29,527.98,98.84,,Human
2742,20.57,502.89,96.69,,Human
2743,23.45,462.57,90.15,,Human
2744,26.11,426.92,83.73,,Human
2745,28.03,418.16,80.23,,Human
2746,28.16,413.73,80.65,,Human
2747,29.31,406.63,77.75,,Human
2748,30.81,415.39,74.16,,Human
2749,30.18,419.86,76.58,,Human
2750,30.8,415.9,76.17,,Human
2751,30.32,421.04,76.37,,Human
2752,27.47,433.68,82.46,,Human
2753,25.25,453.7,84.79,,Human
2754,23.83,480.9,89.52,,Human
2755,22.54,542.15,94.98,,Human
2756,21.66,619.13,98.19,,Human
2757,21.04,664.11,99.03,,Human
2758,20.71,636.66,99.73,,Human
2759,20.27,637.26,99.76,,Human
2808,19.66,535.3,99.12,,Human
2809,19.61,539.53,99.83,,Human
2810,19.62,533.55,99.98,,Human
2811,19.4,544.84,100.0,,Human
2812,19.45,561.32,100.0,,Human
2813,20.35,547.78,99.47,,Human
2814,22.22,499.72,94.28,,Human
2815,23.73,473.57,86.63,,Human
2816,26.87,452.99,78.56,,Human
2817,30.48,427.41,69.23,,Human
2818,30.37,430.64,71.49,,Human
2819,28.1,441.57,76.1,,Human
2820,25.41,453.66,84.98,,Human
2821,25.93,445.19,84.29,,Human
2822,30.77,433.68,70.6,,Human
2823,30.05,434.59,67.13,,Human
2824,28.03,439.23,69.91,,Human
2825,25.5,447.93,72.36,,Human
2826,23.41,460.07,77.88,,Human
2827,21.79,469.36,80.69,,Human
2828,20.72,478.07,86.07,,Human
2829,21.19,500.0,85.27,,Human
2830,21.28,491.86,85.88,,Human
2831,21.23,488.4,86.86,,Human
2856,21.37,474.15,80.57,,Human
2857,21.44,470.14,75.21,,Human
2858,21.48,469.21,76.59,,Human
2859,21.29,478.07,80.44,,Human
2860,20.72,482.72,84.13,,Human
2861,20.88,479.62,86.22,,Human
2862,22.01,462.12,85.7,,Human
2863,23.71,449.76,82.01,,Human
2864,24.22,449.83,81.99,,Human
2865,23.26,449.58,85.3,,Human
2866,25.73,437.9,78.78,,Human
2867,23.53,444.94,85.95,,Human
2868,23.08,441.45,86.96,,Human
2869,25.71,417.6,84.99,,Human
2870,25.68,426.65,81.56,,Human
2871,25.23,431.32,77.59,,Human
2872,24.75,437.88,74.11,,Human
2873,24.22,445.29,73.19,,Human
2874,22.96,455.71,74.46,,Human
2875,21.58,460.02,78.23,,Human
2876,20.6,468.04,82.15,,Human
2877,19.66,472.07,86.27,,Human
2878,18.84,478.66,90.57,,Human
2879,18.27,474.76,91.89,,Human
2904,17.75,488.5,94.61,,Human
2905,17.48,486.34,95.27,,Human
2906,17.13,480.99,95.25,,Human
2907,16.77,480.81,96.32,,Human
2908,16.56,494.13,98.19,,Human
2909,17.92,481.69,98.93,,Human
2910,20.94,438.58,92.47,,Human
2911,23.43,428.63,85.28,,Human
2912,27.44,418.49,73.94,,Human
2913,27.32,422.81,70.98,,Human
2914,30.33,427.81,65.79,,Human
2915,31.18,426.28,63.78,,Human
2916,28.64,431.36,68.54,,Human
2917,26.83,433.06,72.76,,Human
2918,26.23,437.38,72.63,,Human
2919,27.73,438.36,68.97,,Human
2920,25.42,447.96,73.05,,Human
2921,24.05,448.52,76.48,,Human
2922,22.5,462.82,79.08,,Human
2923,20.23,485.71,87.24,,Human
2924,19.02,504.19,92.56,,Human
2925,18.52,505.97,94.75,,Human
2926,18.1,494.54,95.15,,Human
2927,17.62,506.51,97.39,,Human
2952,17.71,520.89,98.04,,Human
2953,16.87,563.68,98.76,,Human
2954,17.54,599.32,99.94,,Human
2955,17.67,608.08,99.9,,Human
2956,17.69,606.48,99.96,,Human
2957,19.0,531.67,99.3,,Human
2958,21.25,476.83,94.08,,Human
2959,24.74,458.34,86.96,,Human
2960,28.28,444.69,75.8,,Human
2961,30.05,437.55,72.4,,Human
2962,26.95,449.94,78.49,,Human
2963,29.17,433.6,75.71,,Human
2964,33.4,430.09,64.4,,Human
2965,35.52,426.02,57.59,,Human
2966,34.24,426.93,57.71,,Human
2967,33.46,422.56,56.58,,Human
2968,29.83,426.21,62.61,,Human
2969,26.36,427.76,68.28,,Human
2970,22.86,441.4,73.47,,Human
2971,20.27,461.15,79.32,,Human
2972,18.43,474.78,84.21,,Human
2973,17.02,505.26,92.12,,Human
2974,15.81,555.54,94.67,,Human
2975,14.99,588.14,95.99,,Human
3000,14.59,591.73,96.59,,Human
3001,13.98,628.9,96.62,,Human
3002,13.46,651.16,97.12,,Human
3003,13.21,638.78,98.04,,Human
3004,12.91,640.48,98.11,,Human
3005,14.11,590.18,99.25,,Human
3006,18.53,490.45,93.98,,Human
3007,23.99,445.31,78.66,,Human
3008,28.71,425.25,67.01,,Human
3009,31.3,416.95,62.01,,Human
3010,33.24,411.78,59.07,,Human
3011,34.86,410.46,55.37,,Human
3012,35.05,409.76,54.51,,Human
3013,35.64,412.19,51.9,,Human
3014,35.86,415.06,51.58,,Human
3015,33.42,414.18,57.43,,Human
3016,29.79,413.55,63.49,,Human
3017,26.19,423.98,68.13,,Human
3018,22.86,442.08,73.47,,Human
3019,20.42,469.98,82.74,,Human
3020,18.88,505.39,89.64,,Human
3021,17.44,551.08,92.8,,Human
3022,16.59,601.92,96.15,,Human
3023,16.03,653.31,96.83,,Human
3048,15.53,682.51,96.97,,Human
3049,15.21,657.1,97.72,,Human
3050,14.82,627.32,97.53,,Human
3051,14.27,643.81,97.61,,Human
3052,14.06,655.61,98.75,,Human
3053,15.57,588.92,99.51,,Human
3054,18.78,500.81,95.44,,Human
3055,24.49,460.49,79.43,,Human
3056,29.37,429.95,68.64,,Human
3057,32.46,428.08,62.88,,Human
3058,34.41,422.68,59.66,,Human
3059,35.39,410.97,57.3,,Human
3060,36.05,410.61,57.74,,Human
3061,36.49,404.08,57.63,,Human
3062,36.4,401.19,58.2,,Human
3063,33.86,411.76,58.07,,Human
3064,30.88,402.96,68.69,,Human
3065,27.0,426.09,69.0,,Human
3066,24.34,448.53,67.13,,Human
3067,21.83,502.75,81.8,,Human
3068,19.73,571.36,90.2,,Human
3069,18.84,617.14,93.81,,Human
3070,17.95,642.77,96.05,,Human
3071,17.29,654.67,97.24,,Human
3096,16.92,638.21,98.24,,Human
3097,17.35,595.53,99.22,,Human
3098,17.68,616.73,99.09,,Human
3099,17.65,606.6,98.48,,Human
3100,17.11,635.84,99.06,,Human
3101,18.11,594.77,99.47,,Human
3102,21.45,550.87,92.81,,Human
3103,25.46,504.97,82.52,,Human
3104,30.05,464.51,72.23,,Human
3105,33.31,437.58,66.79,,Human
3106,34.2,429.96,66.26,,Human
3107,33.52,417.81,69.03,,Human
3108,33.12,406.41,68.68,,Human
3109,33.47,407.64,69.22,,Human
3110,35.09,410.84,64.39,,Human
3111,33.5,411.54,66.92,,Human
3112,31.03,417.95,69.92,,Human
3113,26.77,437.18,75.77,,Human
3114,24.91,447.52,79.24,,Human
3115,22.79,477.05,86.3,,Human
3116,21.75,518.2,91.12,,Human
3117,21.38,506.27,92.7,,Human
3118,21.27,508.89,93.99,,Human
3119,20.57,510.6,95.44,,Human
3144,19.93,515.73,95.18,,Human
3145,19.42,525.06,94.73,,Human
3146,18.61,547.95,95.4,,Human
3147,18.32,547.69,94.27,,Human
3148,17.9,561.04,95.44,,Human
3149,19.72,522.31,92.84,,Human
3150,21.04,498.97,92.15,,Human
3151,23.61,458.37,87.15,,Human
3152,29.02,423.03,73.59,,Human
3153,31.92,423.82,68.79,,Human
3154,34.19,419.69,66.11,,Human
3155,35.84,412.35,64.64,,Human
3156,35.31,426.05,65.78,,Human
3157,35.55,410.92,66.28,,Human
3158,34.34,416.62,67.49,,Human
3159,33.19,415.69,70.24,,Human
3160,31.23,421.92,73.51,,Human
3161,27.74,447.7,77.8,,Human
3162,25.65,459.93,83.27,,Human
3163,23.26,493.9,88.02,,Human
3164,21.77,530.63,94.16,,Human
3165,20.94,536.98,96.77,77.78399999999998,Human
3166,20.18,578.6,98.47,77.721,Human
3167,19.84,585.82,99.51,77.721,Human
24,16.77,688.62,79.23,94.5,EGA
25,16.46,704.92,81.22,94.5,EGA
26,16.1,718.85,83.15,94.5,EGA
27,15.81,729.0,84.83,94.479,EGA
28,15.51,740.64,86.38,94.479,EGA
29,15.1,750.85,87.77,94.5,EGA
30,15.43,755.91,86.88,105.714,EGA
31,22.7,669.94,59.96,191.96099999999998,EGA
32,26.19,431.39,36.03,273.42,EGA
33,28.01,413.06,26.9,407.211,EGA
34,27.83,413.41,24.81,503.39099999999996,EGA
35,25.27,410.39,29.33,375.9,EGA
36,26.18,409.6,30.08,339.2340000000001,EGA
37,23.25,413.31,38.34,229.278,EGA
38,23.37,416.28,44.82,208.08900000000003,EGA
39,25.42,419.48,41.22,219.74400000000003,EGA
40,22.17,435.28,47.01,145.593,EGA
41,18.6,489.58,67.7,109.83,EGA
42,17.74,548.69,74.93,94.479,EGA
43,17.92,588.71,76.1,94.5,EGA
44,17.45,620.86,78.25,94.5,EGA
45,16.99,646.04,80.05,94.5,EGA
46,16.57,668.96,81.58,94.479,EGA
47,16.18,688.45,83.0,94.5,EGA
48,15.83,704.43,84.45,94.5,EGA
49,15.61,717.62,85.51,94.5,EGA
50,15.45,726.22,86.3,94.479,EGA
51,15.28,732.82,87.3,94.5,EGA
52,14.97,739.74,88.52,94.5,EGA
53,14.72,745.36,89.56,94.458,EGA
54,14.91,751.38,89.74,99.98100000000001,EGA
55,15.7,736.39,82.93,135.471,EGA
56,18.95,692.87,75.6,222.894,EGA
57,26.89,440.87,39.6,379.68000000000006,EGA
58,27.42,420.91,33.27,420.0,EGA
59,25.24,420.56,37.71,304.4790000000001,EGA
60,23.81,417.92,39.49,235.49400000000003,EGA
61,23.3,419.31,41.84,233.394,EGA
62,23.84,419.76,45.09,221.949,EGA
63,21.94,431.27,56.71,157.248,EGA
64,20.59,452.7,65.04,144.291,EGA
65,17.29,486.93,76.83,97.35600000000001,EGA
66,17.62,529.9,80.45,94.479,EGA
67,17.04,568.04,81.85,94.5,EGA
68,16.43,599.85,83.14,94.479,EGA
69,15.94,625.26,84.19,94.5,EGA
70,15.52,647.24,85.06,94.479,EGA
71,15.11,667.71,86.03,94.5,EGA
96,16.47,705.21,82.18,94.5,EGA
97,16.08,721.3,83.95,94.5,EGA
98,15.69,735.09,85.57,94.5,EGA
99,15.34,745.28,86.69,94.458,EGA
100,14.98,754.39,87.9,94.479,EGA
101,14.67,761.25,89.16,94.5,EGA
102,14.83,767.49,89.92,94.458,EGA
103,19.9,735.72,75.47,164.535,EGA
104,25.08,475.15,41.71,266.574,EGA
105,27.08,438.53,30.89,382.431,EGA
106,30.73,424.06,25.45,505.008,EGA
107,33.58,417.15,22.41,521.745,EGA
108,35.5,416.47,21.21,492.849,EGA
109,35.19,414.29,19.95,451.73100000000005,EGA
110,33.35,409.06,19.11,388.311,EGA
111,28.59,412.0,19.67,223.356,EGA
112,22.75,411.56,22.35,167.685,EGA
113,20.53,430.53,37.51,110.166,EGA
114,21.19,487.41,49.59,94.5,EGA
115,21.12,545.97,57.6,94.5,EGA
116,20.54,596.33,63.86,94.5,EGA
117,20.05,638.83,68.46,94.5,EGA
118,19.48,671.92,72.55,94.479,EGA
119,19.01,698.05,75.79,94.5,EGA
144,18.61,719.09,78.51,94.458,EGA
145,18.22,735.32,80.7,94.5,EGA
146,17.84,749.87,82.73,94.5,EGA
147,17.52,759.77,84.4,94.479,EGA
148,17.18,767.46,86.15,94.5,EGA
149,16.79,775.48,87.94,94.5,EGA
150,17.16,775.68,86.5,109.515,EGA
151,23.9,621.33,59.55,191.43599999999998,EGA
152,26.7,414.51,34.27,276.507,EGA
153,28.23,411.24,25.02,422.33100000000013,EGA
154,29.97,412.52,23.58,513.765,EGA
155,30.49,408.85,21.8,541.254,EGA
156,31.72,407.99,21.17,525.126,EGA
157,32.5,405.28,20.14,468.13199999999995,EGA
158,31.52,403.74,20.16,380.079,EGA
159,28.38,408.98,21.37,260.61,EGA
160,23.39,409.6,23.61,165.33300000000003,EGA
161,20.77,431.23,41.3,110.607,EGA
162,21.44,492.73,52.07,94.5,EGA
163,21.24,554.57,59.72,94.5,EGA
164,20.69,607.4,65.65,94.458,EGA
165,20.12,650.19,70.17,94.5,EGA
166,19.55,679.52,73.81,94.5,EGA
167,18.84,705.33,77.41,94.5,EGA
192,18.3,727.96,80.02,94.479,EGA
193,17.79,746.28,82.35,94.5,EGA
194,17.31,759.42,84.2,94.5,EGA
195,16.92,770.88,85.76,94.5,EGA
196,16.53,782.01,87.13,94.5,EGA
197,16.17,790.52,88.73,94.437,EGA
198,16.35,797.71,89.57,99.12,EGA
199,22.39,718.02,67.7,186.732,EGA
200,25.55,464.58,42.71,259.098,EGA
201,29.32,437.99,30.4,366.639,EGA
202,33.37,424.56,26.02,457.527,EGA
203,35.45,413.63,25.0,487.70400000000006,EGA
204,37.01,410.57,23.33,449.841,EGA
205,35.47,408.91,23.25,399.798,EGA
206,34.52,405.89,23.8,324.933,EGA
207,31.88,410.89,25.19,235.59900000000002,EGA
208,26.99,415.11,26.66,160.94400000000005,EGA
209,22.84,441.89,40.17,108.129,EGA
210,22.93,511.18,55.51,94.458,EGA
211,22.0,588.45,65.86,94.5,EGA
212,21.45,635.61,70.63,94.479,EGA
213,21.15,676.71,74.39,94.5,EGA
214,20.74,708.05,77.95,94.479,EGA
215,20.27,736.45,81.26,94.5,EGA
264,20.25,783.72,84.36,94.479,EGA
265,20.04,815.44,86.44,94.479,EGA
266,19.75,837.5,88.4,94.479,EGA
267,19.44,845.32,89.97,94.5,EGA
268,19.07,855.93,91.42,94.458,EGA
269,18.76,875.77,92.91,94.5,EGA
270,18.87,882.24,93.58,98.742,EGA
271,24.05,667.61,68.07,193.83,EGA
272,27.2,410.65,37.01,259.623,EGA
273,30.72,405.86,29.19,366.702,EGA
274,32.8,405.17,27.09,393.72900000000004,EGA
275,32.9,406.08,28.12,359.898,EGA
276,33.29,404.28,28.5,383.964,EGA
277,33.15,400.71,29.54,368.61300000000006,EGA
278,35.53,395.91,27.83,322.79100000000005,EGA
279,32.22,399.58,28.13,238.14,EGA
280,27.48,404.71,29.59,163.92600000000004,EGA
281,22.37,427.06,40.43,105.777,EGA
282,22.58,501.24,57.49,94.5,EGA
283,22.57,572.55,65.93,94.5,EGA
284,22.07,630.0,72.04,94.5,EGA
285,21.35,682.83,77.01,94.458,EGA
286,20.67,734.94,81.26,94.5,EGA
287,20.07,776.2,84.85,94.479,EGA
312,19.57,805.63,87.63,94.458,EGA
313,19.06,825.73,89.48,94.43700000000001,EGA
314,18.69,846.8,90.8,94.479,EGA
315,18.61,868.4,91.76,94.479,EGA
316,18.51,875.08,92.08,94.5,EGA
317,18.15,876.72,92.82,94.5,EGA
318,18.57,878.9,92.12,110.88,EGA
319,23.64,678.23,67.57,186.48,EGA
320,25.37,403.79,43.09,251.60100000000003,EGA
321,27.04,400.92,32.56,351.72900000000016,EGA
322,28.02,399.62,30.47,374.241,EGA
323,28.44,399.69,31.35,395.724,EGA
324,30.99,398.98,28.63,387.49199999999996,EGA
325,27.68,403.62,30.52,262.731,EGA
326,26.42,404.11,30.25,264.81,EGA
327,26.9,401.4,29.36,239.19000000000003,EGA
328,21.13,413.48,41.57,144.48,EGA
329,19.61,434.13,60.47,108.822,EGA
330,17.87,491.5,74.62,95.00399999999999,EGA
331,16.6,551.68,82.64,94.5,EGA
332,16.02,598.13,86.18,94.5,EGA
