,AirT,AirCO2,AirRH,AirPAR,method
1959,31.75,576.45,49.74,,Human
1960,28.78,580.49,54.04,,Human
1961,25.0,590.75,58.39,,Human
1962,22.24,597.67,63.22,,Human
1963,20.11,612.36,71.4,,Human
1964,18.57,621.96,77.06,,Human
1965,17.46,633.72,83.51,,Human
1966,16.39,660.99,90.7,,Human
1967,15.63,685.43,93.66,,Human
1992,14.72,709.2,94.48,,Human
1993,14.05,733.69,95.02,,Human
1994,13.57,762.32,95.42,,Human
1995,13.32,764.36,96.24,,Human
1996,13.05,767.85,96.97,,Human
1997,14.75,696.8,99.08,,Human
1998,19.03,617.68,92.67,,Human
1999,24.15,598.48,77.18,,Human
2000,29.26,578.31,63.98,,Human
2001,32.28,583.03,57.51,,Human
2002,33.88,579.21,54.87,,Human
2003,32.03,572.64,60.89,,Human
2004,32.62,566.8,58.91,,Human
2005,33.3,565.58,55.59,,Human
2006,32.54,562.59,56.6,,Human
2007,33.16,556.95,58.56,,Human
2008,31.18,571.04,59.7,,Human
2009,26.83,595.38,55.49,,Human
2010,24.49,601.42,64.49,,Human
2011,22.47,619.47,71.59,,Human
2012,20.81,630.09,76.61,,Human
2013,20.12,622.4,73.38,,Human
2014,19.71,622.3,70.92,,Human
2015,18.54,664.62,78.04,,Human
2040,17.79,681.47,82.01,,Human
2041,16.8,684.52,87.28,,Human
2042,16.33,679.13,91.9,,Human
2043,15.72,696.81,93.94,,Human
2044,15.31,695.35,95.47,,Human
2045,16.55,621.79,93.14,,Human
2046,20.19,577.96,80.72,,Human
2047,24.28,570.76,70.71,,Human
2048,27.87,573.2,65.48,,Human
2049,29.5,597.28,61.04,,Human
2050,31.42,589.95,62.07,,Human
2051,31.61,585.38,63.64,,Human
2052,31.76,586.06,61.85,,Human
2053,31.6,589.24,61.0,,Human
2054,30.36,603.32,58.47,,Human
2055,29.65,605.25,66.95,,Human
2056,28.66,606.16,69.99,,Human
2057,27.51,600.21,70.39,,Human
2058,25.98,533.8,70.02,,Human
2059,24.06,549.51,77.64,,Human
2060,23.06,522.21,77.93,,Human
2061,22.15,497.37,77.67,,Human
2062,21.72,478.72,78.3,,Human
2063,20.82,491.15,82.68,,Human
2088,19.83,521.66,87.51,,Human
2089,18.89,551.77,92.6,,Human
2090,18.39,580.14,94.99,,Human
2091,17.91,566.82,95.33,,Human
2092,17.83,534.32,94.73,,Human
2093,18.55,549.29,95.85,,Human
2094,20.25,507.07,92.74,,Human
2095,21.27,482.3,89.91,,Human
2096,23.13,476.38,87.25,,Human
2097,25.89,453.29,79.77,,Human
2098,29.81,442.18,71.46,,Human
2099,31.07,445.63,68.89,,Human
2100,31.32,443.37,66.05,,Human
2101,29.88,433.65,65.0,,Human
2102,31.61,424.72,62.32,,Human
2103,31.28,430.93,57.27,,Human
2104,30.23,442.38,53.96,,Human
2105,27.52,455.25,56.71,,Human
2106,24.68,463.78,63.73,,Human
2107,22.54,474.88,68.28,,Human
2108,20.46,515.45,80.5,,Human
2109,19.56,523.01,82.77,,Human
2110,18.66,540.0,86.35,,Human
2111,17.63,562.52,90.65,,Human
2136,17.03,558.09,93.26,,Human
2137,16.97,533.33,94.75,,Human
2138,16.61,555.65,95.8,,Human
2139,15.81,600.17,96.14,,Human
2140,15.4,618.45,97.29,,Human
2141,16.6,587.77,99.27,,Human
2142,20.58,479.85,90.84,,Human
2143,24.83,453.24,77.98,,Human
2144,28.51,440.69,69.2,,Human
2145,31.46,430.78,63.26,,Human
2146,33.41,434.17,60.36,,Human
2147,33.87,430.94,59.12,,Human
2148,34.31,426.18,58.73,,Human
2149,34.95,426.28,57.33,,Human
2150,35.48,428.01,57.12,,Human
2151,34.31,429.18,58.1,,Human
2152,32.09,434.39,63.02,,Human
2153,28.48,455.27,66.19,,Human
2154,25.56,483.45,71.08,,Human
2155,23.31,547.8,84.84,,Human
2156,21.85,567.98,87.88,,Human
2157,20.79,586.51,91.19,,Human
2158,20.44,525.16,92.0,,Human
2159,20.43,502.17,87.28,,Human
2184,20.16,509.51,83.39,,Human
2185,19.57,516.75,84.02,,Human
2186,18.97,540.35,87.81,,Human
2187,18.45,509.13,89.86,,Human
2188,18.56,496.75,92.26,,Human
2189,19.56,478.31,89.01,,Human
2190,22.06,462.41,83.87,,Human
2191,25.03,450.58,74.77,,Human
2192,27.51,464.5,66.66,,Human
2193,29.44,459.34,64.39,,Human
2194,31.18,454.6,61.47,,Human
2195,31.33,453.61,60.77,,Human
2196,31.99,458.31,60.95,,Human
2197,32.43,456.83,60.03,,Human
2198,32.11,463.31,57.69,,Human
2199,31.62,468.78,57.14,,Human
2200,30.41,476.07,56.14,,Human
2201,28.22,484.04,59.88,,Human
2202,26.55,486.4,60.31,,Human
2203,25.14,483.74,69.9,,Human
2204,24.29,487.54,72.79,,Human
2205,23.55,487.16,73.52,,Human
2206,22.62,491.32,75.07,,Human
2207,21.64,504.9,79.13,,Human
2232,20.86,500.67,80.44,,Human
2233,20.82,495.36,80.4,,Human
2234,20.76,493.34,81.24,,Human
2235,20.68,494.42,81.87,,Human
2236,20.75,491.54,83.17,,Human
2237,20.66,486.13,88.0,,Human
2238,22.4,478.17,86.03,,Human
2239,24.8,465.73,81.89,,Human
2240,27.35,462.49,74.72,,Human
2241,29.05,465.98,68.45,,Human
2242,30.82,458.71,64.79,,Human
2243,31.58,464.25,62.14,,Human
2244,32.35,463.59,60.06,,Human
2245,32.6,460.51,58.56,,Human
2246,32.5,458.3,58.87,,Human
2247,30.65,466.35,59.31,,Human
2248,29.73,457.13,67.64,,Human
2249,27.98,463.05,69.05,,Human
2250,26.34,470.71,72.42,,Human
2251,24.94,477.97,74.65,,Human
2252,23.74,483.04,77.92,,Human
2253,22.79,485.82,80.11,,Human
2254,22.34,485.33,80.9,,Human
2255,21.76,495.97,83.29,,Human
2280,21.09,494.12,84.88,,Human
2281,20.56,504.53,85.89,,Human
2282,19.92,504.07,86.99,,Human
2283,19.42,501.64,86.52,,Human
2284,18.96,501.5,87.44,,Human
2285,19.7,479.31,84.84,,Human
2286,21.61,456.13,84.32,,Human
2287,25.31,446.53,76.61,,Human
2288,27.14,455.62,68.86,,Human
2289,29.48,439.25,67.34,,Human
2290,30.6,430.74,67.78,,Human
2291,31.71,430.24,66.16,,Human
2292,30.75,433.05,68.01,,Human
2293,31.17,425.77,70.52,,Human
2294,31.64,432.65,67.14,,Human
2295,30.28,435.41,70.3,,Human
2296,27.89,449.0,71.59,,Human
2297,26.58,458.39,71.38,,Human
2298,25.22,468.71,74.21,,Human
2299,23.68,482.64,78.28,,Human
2300,22.34,495.13,82.21,,Human
2301,21.75,509.19,84.29,,Human
2302,20.78,521.55,87.54,,Human
2303,19.47,545.51,91.88,,Human
2328,18.78,559.79,93.23,,Human
2329,19.01,528.05,92.35,,Human
2330,19.37,495.75,86.56,,Human
2331,19.87,484.35,81.74,,Human
2332,19.38,491.22,85.82,,Human
2333,19.7,474.3,87.61,,Human
2334,20.9,459.01,84.14,,Human
2335,22.16,437.78,83.29,,Human
2336,23.46,431.95,80.67,,Human
2337,24.14,435.32,78.41,,Human
2338,25.63,437.43,74.78,,Human
2339,25.03,447.18,75.55,,Human
2340,23.75,451.78,71.96,,Human
2341,23.56,449.33,75.87,,Human
2342,23.1,449.7,78.27,,Human
2343,22.67,447.65,84.08,,Human
2344,22.52,450.75,81.8,,Human
2345,22.22,460.45,82.52,,Human
2346,21.06,478.64,84.0,,Human
2347,20.02,493.4,87.6,,Human
2348,19.55,498.03,90.47,,Human
2349,19.29,540.63,93.99,,Human
2350,19.08,576.51,95.67,,Human
2351,19.02,576.84,96.05,,Human
2376,18.83,498.92,89.7,,Human
2377,18.71,478.05,87.75,,Human
2378,18.57,486.18,90.45,,Human
2379,18.36,498.41,93.38,,Human
2380,18.18,495.37,95.88,,Human
2381,18.41,483.62,97.78,,Human
2382,18.89,473.55,97.05,,Human
2383,19.86,447.64,92.97,,Human
2384,20.16,437.2,92.94,,Human
2385,21.4,427.86,89.96,,Human
2386,22.77,425.09,86.63,,Human
2387,22.66,422.56,88.03,,Human
2388,21.47,434.1,90.2,,Human
2389,22.98,422.65,89.2,,Human
2390,27.58,418.49,75.47,,Human
2391,26.24,425.54,76.62,,Human
2392,23.72,439.62,81.11,,Human
2393,22.72,441.52,82.37,,Human
2394,21.65,450.92,85.07,,Human
2395,20.6,463.48,87.78,,Human
2396,20.06,472.36,90.03,,Human
2397,19.69,482.42,92.0,,Human
2398,19.52,491.64,93.29,,Human
2399,19.3,495.98,94.14,,Human
2424,19.16,494.8,95.47,,Human
2425,19.03,487.67,95.5,,Human
2426,18.73,494.11,96.73,,Human
2427,18.59,506.22,98.2,,Human
2428,18.56,502.15,98.28,,Human
2429,19.49,470.84,96.05,,Human
2430,21.41,443.87,90.24,,Human
2431,22.67,434.66,87.28,,Human
2432,26.82,427.14,79.47,,Human
2433,30.45,423.81,69.21,,Human
2434,30.5,425.37,68.35,,Human
2435,29.28,423.83,71.09,,Human
2436,31.22,417.86,67.02,,Human
2437,29.37,425.87,69.1,,Human
2438,28.24,425.61,70.92,,Human
2439,28.13,423.73,70.76,,Human
2440,25.54,425.99,75.99,,Human
2441,24.14,434.33,77.49,,Human
2442,22.39,448.32,82.44,,Human
2443,20.57,459.83,93.78,,Human
2444,19.76,467.07,97.97,,Human
2445,19.53,480.01,99.25,,Human
2446,19.43,476.6,99.74,,Human
2447,19.17,463.99,99.5,,Human
2472,18.32,446.47,96.31,,Human
2473,17.58,448.95,97.94,,Human
2474,17.18,450.55,98.34,,Human
2475,16.84,465.67,99.59,,Human
2476,16.8,495.68,100.0,,Human
2477,16.8,502.45,100.0,,Human
2478,19.14,435.77,95.23,,Human
2479,22.1,421.0,83.47,,Human
2480,25.59,413.71,74.11,,Human
2481,28.78,410.29,67.16,,Human
2482,30.72,407.01,63.12,,Human
2483,30.56,413.65,63.7,,Human
2484,30.49,417.3,63.5,,Human
2485,32.5,414.72,60.72,,Human
2486,29.59,419.63,65.61,,Human
2487,28.94,419.47,65.51,,Human
2488,28.55,423.38,64.89,,Human
2489,25.03,428.01,75.19,,Human
2490,22.57,439.56,81.52,,Human
2491,20.69,496.75,92.01,,Human
2492,19.05,561.84,95.23,,Human
2493,17.91,614.13,97.18,,Human
2494,17.34,645.45,97.99,,Human
2495,16.89,690.59,98.32,,Human
2520,16.63,710.29,99.05,,Human
2521,16.54,675.98,99.47,,Human
2522,16.35,611.78,99.62,,Human
2523,16.36,546.94,99.88,,Human
2524,16.86,524.21,100.0,,Human
2525,18.07,511.73,99.82,,Human
2526,20.5,499.17,94.33,,Human
2527,23.98,477.34,84.86,,Human
2528,27.45,442.43,76.97,,Human
2529,30.59,404.09,67.8,,Human
2530,32.39,395.72,65.09,,Human
2531,29.86,408.72,69.07,,Human
2532,23.37,435.54,86.67,,Human
2533,27.37,417.01,79.89,,Human
2534,32.84,403.23,64.93,,Human
2535,32.43,406.62,64.07,,Human
2536,29.18,412.03,68.87,,Human
2537,25.54,420.6,76.74,,Human
2538,23.02,431.01,85.22,,Human
2539,21.34,465.75,90.52,,Human
2540,19.81,537.09,95.63,,Human
2541,18.48,591.88,97.27,,Human
2542,18.4,531.85,99.41,,Human
2543,18.42,522.47,99.66,,Human
2568,18.02,531.63,99.7,,Human
2569,17.66,547.66,99.69,,Human
2570,17.13,583.65,99.66,,Human
2571,16.83,582.24,99.95,,Human
2572,16.66,594.54,99.92,,Human
2573,17.79,536.91,99.87,,Human
2574,20.92,465.91,95.53,,Human
2575,24.94,449.58,86.77,,Human
2576,28.62,440.47,77.57,,Human
2577,31.86,427.47,72.12,,Human
2578,35.02,422.88,64.14,,Human
2579,35.62,419.38,63.69,,Human
2580,35.26,414.41,64.22,,Human
2581,36.11,412.06,61.62,,Human
2582,36.08,414.81,60.13,,Human
2583,35.16,415.59,62.63,,Human
2584,32.19,420.46,63.03,,Human
2585,28.12,436.32,69.53,,Human
2586,25.29,463.91,84.56,,Human
2587,23.0,535.19,93.03,,Human
2588,21.07,606.16,95.95,,Human
2589,20.28,650.46,98.02,,Human
2590,19.99,668.11,98.9,,Human
2591,19.55,663.96,99.36,,Human
2616,19.34,587.26,99.1,,Human
2617,19.07,570.84,98.92,,Human
2618,19.07,546.91,98.62,,Human
2619,18.94,543.5,98.6,,Human
2620,18.8,536.96,98.95,,Human
2621,19.29,527.98,98.84,,Human
2622,20.57,502.89,96.69,,Human
2623,23.45,462.57,90.15,,Human
2624,26.11,426.92,83.73,,Human
2625,28.03,418.16,80.23,,Human
2626,28.16,413.73,80.65,,Human
2627,29.31,406.63,77.75,,Human
2628,30.81,415.39,74.16,,Human
2629,30.18,419.86,76.58,,Human
2630,30.8,415.9,76.17,,Human
2631,30.32,421.04,76.37,,Human
2632,27.47,433.68,82.46,,Human
2633,25.25,453.7,84.79,,Human
2634,23.83,480.9,89.52,,Human
2635,22.54,542.15,94.98,,Human
2636,21.66,619.13,98.19,,Human
2637,21.04,664.11,99.03,,Human
2638,20.71,636.66,99.73,,Human
2639,20.27,637.26,99.76,,Human
2664,19.66,535.3,99.12,,Human
2665,19.61,539.53,99.83,,Human
2666,19.62,533.55,99.98,,Human
2667,19.4,544.84,100.0,,Human
2668,19.45,561.32,100.0,,Human
2669,20.35,547.78,99.47,,Human
2670,22.22,499.72,94.28,,Human
2671,23.73,473.57,86.63,,Human
2672,26.87,452.99,78.56,,Human
2673,30.48,427.41,69.23,,Human
2674,30.37,430.64,71.49,,Human
2675,28.1,441.57,76.1,,Human
2676,25.41,453.66,84.98,,Human
2677,25.93,445.19,84.29,,Human
2678,30.77,433.68,70.6,,Human
2679,30.05,434.59,67.13,,Human
2680,28.03,439.23,69.91,,Human
2681,25.5,447.93,72.36,,Human
2682,23.41,460.07,77.88,,Human
2683,21.79,469.36,80.69,,Human
2684,20.72,478.07,86.07,,Human
2685,21.19,500.0,85.27,,Human
2686,21.28,491.86,85.88,,Human
2687,21.23,488.4,86.86,,Human
2712,21.37,474.15,80.57,,Human
2713,21.44,470.14,75.21,,Human
2714,21.48,469.21,76.59,,Human
2715,21.29,478.07,80.44,,Human
2716,20.72,482.72,84.13,,Human
2717,20.88,479.62,86.22,,Human
2718,22.01,462.12,85.7,,Human
2719,23.71,449.76,82.01,,Human
2720,24.22,449.83,81.99,,Human
2721,23.26,449.58,85.3,,Human
2722,25.73,437.9,78.78,,Human
2723,23.53,444.94,85.95,,Human
2724,23.08,441.45,86.96,,Human
2725,25.71,417.6,84.99,,Human
2726,25.68,426.65,81.56,,Human
2727,25.23,431.32,77.59,,Human
2728,24.75,437.88,74.11,,Human
2729,24.22,445.29,73.19,,Human
2730,22.96,455.71,74.46,,Human
2731,21.58,460.02,78.23,,Human
2732,20.6,468.04,82.15,,Human
2733,19.66,472.07,86.27,,Human
2734,18.84,478.66,90.57,,Human
2735,18.27,474.76,91.89,,Human
2760,17.75,488.5,94.61,,Human
2761,17.48,486.34,95.27,,Human
2762,17.13,480.99,95.25,,Human
2763,16.77,480.81,96.32,,Human
2764,16.56,494.13,98.19,,Human
2765,17.92,481.69,98.93,,Human
2766,20.94,438.58,92.47,,Human
2767,23.43,428.63,85.28,,Human
2768,27.44,418.49,73.94,,Human
2769,27.32,422.81,70.98,,Human
2770,30.33,427.81,65.79,,Human
2771,31.18,426.28,63.78,,Human
2772,28.64,431.36,68.54,,Human
2773,26.83,433.06,72.76,,Human
2774,26.23,437.38,72.63,,Human
2775,27.73,438.36,68.97,,Human
2776,25.42,447.96,73.05,,Human
2777,24.05,448.52,76.48,,Human
2778,22.5,462.82,79.08,,Human
2779,20.23,485.71,87.24,,Human
2780,19.02,504.19,92.56,,Human
2781,18.52,505.97,94.75,,Human
2782,18.1,494.54,95.15,,Human
2783,17.62,506.51,97.39,,Human
2808,17.71,520.89,98.04,,Human
2809,16.87,563.68,98.76,,Human
2810,17.54,599.32,99.94,,Human
2811,17.67,608.08,99.9,,Human
2812,17.69,606.48,99.96,,Human
2813,19.0,531.67,99.3,,Human
2814,21.25,476.83,94.08,,Human
2815,24.74,458.34,86.96,,Human
2816,28.28,444.69,75.8,,Human
2817,30.05,437.55,72.4,,Human
2818,26.95,449.94,78.49,,Human
2819,29.17,433.6,75.71,,Human
2820,33.4,430.09,64.4,,Human
2821,35.52,426.02,57.59,,Human
2822,34.24,426.93,57.71,,Human
2823,33.46,422.56,56.58,,Human
2824,29.83,426.21,62.61,,Human
2825,26.36,427.76,68.28,,Human
2826,22.86,441.4,73.47,,Human
2827,20.27,461.15,79.32,,Human
2828,18.43,474.78,84.21,,Human
2829,17.02,505.26,92.12,,Human
2830,15.81,555.54,94.67,,Human
2831,14.99,588.14,95.99,,Human
2856,14.59,591.73,96.59,,Human
2857,13.98,628.9,96.62,,Human
2858,13.46,651.16,97.12,,Human
2859,13.21,638.78,98.04,,Human
2860,12.91,640.48,98.11,,Human
2861,14.11,590.18,99.25,,Human
2862,18.53,490.45,93.98,,Human
2863,23.99,445.31,78.66,,Human
2864,28.71,425.25,67.01,,Human
2865,31.3,416.95,62.01,,Human
2866,33.24,411.78,59.07,,Human
2867,34.86,410.46,55.37,,Human
2868,35.05,409.76,54.51,,Human
2869,35.64,412.19,51.9,,Human
2870,35.86,415.06,51.58,,Human
2871,33.42,414.18,57.43,,Human
2872,29.79,413.55,63.49,,Human
2873,26.19,423.98,68.13,,Human
2874,22.86,442.08,73.47,,Human
2875,20.42,469.98,82.74,,Human
2876,18.88,505.39,89.64,,Human
2877,17.44,551.08,92.8,,Human
2878,16.59,601.92,96.15,,Human
2879,16.03,653.31,96.83,,Human
2904,15.53,682.51,96.97,,Human
2905,15.21,657.1,97.72,,Human
2906,14.82,627.32,97.53,,Human
2907,14.27,643.81,97.61,,Human
2908,14.06,655.61,98.75,,Human
2909,15.57,588.92,99.51,,Human
2910,18.78,500.81,95.44,,Human
2911,24.49,460.49,79.43,,Human
2912,29.37,429.95,68.64,,Human
2913,32.46,428.08,62.88,,Human
2914,34.41,422.68,59.66,,Human
2915,35.39,410.97,57.3,,Human
2916,36.05,410.61,57.74,,Human
2917,36.49,404.08,57.63,,Human
2918,36.4,401.19,58.2,,Human
2919,33.86,411.76,58.07,,Human
2920,30.88,402.96,68.69,,Human
2921,27.0,426.09,69.0,,Human
2922,24.34,448.53,67.13,,Human
2923,21.83,502.75,81.8,,Human
2924,19.73,571.36,90.2,,Human
2925,18.84,617.14,93.81,,Human
2926,17.95,642.77,96.05,,Human
2927,17.29,654.67,97.24,,Human
2952,16.92,638.21,98.24,,Human
2953,17.35,595.53,99.22,,Human
2954,17.68,616.73,99.09,,Human
2955,17.65,606.6,98.48,,Human
2956,17.11,635.84,99.06,,Human
2957,18.11,594.77,99.47,,Human
2958,21.45,550.87,92.81,,Human
2959,25.46,504.97,82.52,,Human
2960,30.05,464.51,72.23,,Human
2961,33.31,437.58,66.79,,Human
2962,34.2,429.96,66.26,,Human
2963,33.52,417.81,69.03,,Human
2964,33.12,406.41,68.68,,Human
2965,33.47,407.64,69.22,,Human
2966,35.09,410.84,64.39,,Human
2967,33.5,411.54,66.92,,Human
2968,31.03,417.95,69.92,,Human
2969,26.77,437.18,75.77,,Human
2970,24.91,447.52,79.24,,Human
2971,22.79,477.05,86.3,,Human
2972,21.75,518.2,91.12,,Human
2973,21.38,506.27,92.7,,Human
2974,21.27,508.89,93.99,,Human
2975,20.57,510.6,95.44,,Human
3000,19.93,515.73,95.18,,Human
3001,19.42,525.06,94.73,,Human
3002,18.61,547.95,95.4,,Human
3003,18.32,547.69,94.27,,Human
3004,17.9,561.04,95.44,,Human
3005,19.72,522.31,92.84,,Human
3006,21.04,498.97,92.15,,Human
3007,23.61,458.37,87.15,,Human
3008,29.02,423.03,73.59,,Human
3009,31.92,423.82,68.79,,Human
3010,34.19,419.69,66.11,,Human
3011,35.84,412.35,64.64,,Human
3012,35.31,426.05,65.78,,Human
3013,35.55,410.92,66.28,,Human
3014,34.34,416.62,67.49,,Human
3015,33.19,415.69,70.24,,Human
3016,31.23,421.92,73.51,,Human
3017,27.74,447.7,77.8,,Human
3018,25.65,459.93,83.27,,Human
3019,23.26,493.9,88.02,,Human
3020,21.77,530.63,94.16,,Human
3021,20.94,536.98,96.77,77.78399999999998,Human
3022,20.18,578.6,98.47,77.721,Human
3023,19.84,585.82,99.51,77.721,Human
24,16.95,692.59,83.47,77.7,EGA
25,16.63,711.21,85.32,77.7,EGA
26,16.26,729.78,87.07,77.679,EGA
27,15.97,742.7,88.43,77.679,EGA
28,15.68,754.17,89.67,77.679,EGA
29,15.27,764.66,90.97,77.7,EGA
30,15.59,770.97,89.95,88.368,EGA
31,22.13,677.22,60.92,178.33200000000005,EGA
32,24.42,415.83,34.41,260.022,EGA
33,25.26,403.06,27.57,296.01599999999996,EGA
34,25.37,406.2,26.32,481.845,EGA
35,23.62,414.18,30.51,343.476,EGA
36,24.9,414.0,31.16,308.742,EGA
37,22.68,419.6,38.09,197.043,EGA
38,22.95,435.05,42.5,184.19099999999997,EGA
39,24.99,447.96,38.61,184.569,EGA
40,22.04,437.27,46.28,119.616,EGA
41,18.57,466.23,72.6,86.98200000000001,EGA
42,18.02,504.12,80.64,77.7,EGA
43,18.05,541.56,80.29,77.7,EGA
44,17.52,572.62,81.97,77.637,EGA
45,17.03,600.61,83.73,77.7,EGA
46,16.6,626.08,85.4,77.679,EGA
47,16.22,647.64,86.91,77.658,EGA
48,15.89,667.26,88.18,77.637,EGA
49,15.66,685.39,89.15,77.658,EGA
50,15.5,701.9,89.94,77.658,EGA
51,15.32,716.14,90.79,77.658,EGA
52,15.01,727.68,91.81,77.658,EGA
53,14.77,737.76,92.62,77.637,EGA
54,14.96,748.17,92.55,82.005,EGA
55,15.69,745.26,83.69,109.32600000000001,EGA
56,18.72,719.63,74.46,184.21200000000002,EGA
57,24.43,422.32,40.03,301.371,EGA
58,25.24,414.82,35.18,402.234,EGA
59,24.19,420.48,38.68,269.55600000000004,EGA
60,22.91,419.18,39.77,209.30700000000002,EGA
61,23.31,420.95,41.09,206.304,EGA
62,23.26,427.16,43.23,204.09900000000002,EGA
63,21.63,432.43,53.8,124.53,EGA
64,20.75,455.77,65.97,113.86200000000001,EGA
65,17.43,480.59,78.43,79.10700000000001,EGA
66,17.7,517.03,81.74,77.7,EGA
67,17.04,550.9,84.36,77.7,EGA
68,16.42,581.62,86.45,77.679,EGA
69,15.93,607.58,88.03,77.658,EGA
70,15.5,630.94,89.29,77.658,EGA
71,15.12,651.94,90.3,77.658,EGA
96,16.54,677.07,84.67,77.679,EGA
97,16.15,698.82,86.74,77.679,EGA
98,15.77,716.96,88.44,77.7,EGA
99,15.42,732.25,89.93,77.7,EGA
100,15.07,745.92,91.13,77.679,EGA
101,14.76,757.75,92.16,77.679,EGA
102,15.01,767.52,92.24,81.165,EGA
103,21.13,703.78,68.02,170.60399999999996,EGA
104,23.72,450.66,41.2,245.07,EGA
105,26.82,430.54,31.81,295.512,EGA
106,31.17,420.45,26.09,495.012,EGA
107,34.03,418.45,23.24,472.66800000000006,EGA
108,35.3,419.31,22.13,397.44599999999997,EGA
109,35.02,424.16,21.23,373.758,EGA
110,33.55,425.87,20.19,377.391,EGA
111,28.76,424.87,20.77,205.905,EGA
112,22.83,420.46,23.79,136.08,EGA
113,20.75,433.01,40.02,89.01899999999998,EGA
114,21.35,485.29,53.07,77.7,EGA
115,21.33,535.07,60.79,77.7,EGA
116,20.77,575.58,67.24,77.7,EGA
117,20.27,611.67,71.92,77.7,EGA
118,19.71,643.81,75.69,77.7,EGA
119,19.22,672.21,78.81,77.7,EGA
144,18.82,697.84,81.52,77.7,EGA
145,18.42,720.53,83.88,77.7,EGA
146,18.07,741.74,85.82,77.7,EGA
147,17.75,761.74,87.56,77.7,EGA
148,17.42,779.12,89.17,77.7,EGA
149,17.03,794.37,90.89,77.7,EGA
150,17.39,803.86,89.61,91.119,EGA
151,22.71,623.32,58.4,176.967,EGA
152,24.85,403.69,32.83,245.99400000000003,EGA
153,28.1,400.92,26.24,302.358,EGA
154,30.87,407.14,25.07,498.351,EGA
155,31.64,408.21,23.37,481.866,EGA
156,32.9,411.43,22.79,382.99800000000016,EGA
157,33.57,417.11,21.93,400.365,EGA
158,32.67,421.31,21.84,371.301,EGA
159,29.22,421.85,22.84,236.922,EGA
160,24.03,420.32,24.88,142.737,EGA
161,21.3,434.88,39.35,86.60400000000001,EGA
162,22.19,493.11,51.91,77.7,EGA
163,21.7,545.68,61.01,77.7,EGA
164,21.09,592.84,67.44,77.7,EGA
165,20.5,631.61,72.45,77.7,EGA
166,19.92,664.75,76.17,77.7,EGA
167,19.22,693.74,79.68,77.7,EGA
192,18.67,720.24,82.64,77.7,EGA
193,18.14,744.33,85.2,77.679,EGA
194,17.66,765.54,87.29,77.7,EGA
195,17.27,784.94,88.95,77.679,EGA
196,16.88,803.45,90.44,77.658,EGA
197,16.54,819.03,91.59,77.679,EGA
198,16.73,831.89,92.09,80.87100000000002,EGA
199,21.9,739.15,68.91,167.24400000000003,EGA
200,23.99,450.57,41.12,225.60300000000004,EGA
201,28.56,432.99,30.55,287.007,EGA
202,32.84,423.15,26.47,442.344,EGA
203,35.54,417.64,25.11,422.07900000000006,EGA
204,35.97,418.83,23.39,346.5,EGA
205,35.05,423.09,23.89,375.60600000000005,EGA
206,34.72,423.87,24.69,310.9260000000001,EGA
207,31.9,426.73,25.33,212.28900000000002,EGA
208,26.96,427.14,27.46,138.012,EGA
209,22.97,440.28,38.46,87.42300000000002,EGA
210,23.2,499.55,53.23,77.679,EGA
211,22.28,565.43,64.83,77.7,EGA
212,21.73,603.94,70.32,77.7,EGA
213,21.4,643.99,74.26,77.679,EGA
214,20.97,675.81,77.67,77.7,EGA
215,20.48,705.89,80.92,77.7,EGA
264,20.62,723.31,85.37,77.7,EGA
265,20.39,748.42,86.98,77.679,EGA
266,20.08,771.04,88.7,77.7,EGA
267,19.74,791.74,90.19,77.7,EGA
268,19.35,815.13,92.08,77.679,EGA
269,19.05,836.85,93.38,77.679,EGA
270,19.16,848.31,93.7,80.72399999999998,EGA
271,22.97,625.54,64.39,169.84799999999996,EGA
272,26.28,402.23,36.94,218.316,EGA
273,30.95,402.95,31.74,283.752,EGA
274,32.09,405.99,29.16,347.61300000000006,EGA
275,32.24,412.08,29.36,309.246,EGA
276,32.67,412.83,29.76,309.057,EGA
277,32.1,412.31,30.39,292.425,EGA
278,34.03,413.1,29.5,308.847,EGA
279,31.97,413.83,29.77,213.003,EGA
280,27.21,415.95,31.81,144.79500000000004,EGA
281,22.6,427.17,43.5,80.05199999999998,EGA
282,22.9,485.52,59.02,77.679,EGA
283,22.84,544.15,67.43,77.7,EGA
284,22.34,592.44,73.8,77.7,EGA
285,21.64,637.69,79.16,77.679,EGA
286,20.96,681.72,83.27,77.679,EGA
287,20.34,721.65,86.45,77.679,EGA
312,19.84,755.62,89.11,77.679,EGA
313,19.34,783.61,90.9,77.7,EGA
314,18.95,810.26,92.11,77.7,EGA
315,18.9,828.02,92.86,77.7,EGA
316,18.75,838.51,93.25,77.7,EGA
317,18.39,851.52,94.18,77.7,EGA
318,18.81,860.68,93.38,92.064,EGA
319,23.15,628.22,66.37,167.748,EGA
320,23.96,397.61,41.95,218.19000000000003,EGA
321,25.49,395.55,33.88,267.435,EGA
322,27.13,398.49,31.95,319.389,EGA
323,27.66,400.74,32.44,315.23100000000005,EGA
324,30.01,401.59,29.9,335.769,EGA
325,26.83,405.81,31.74,239.862,EGA
326,25.81,412.07,31.17,242.298,EGA
327,25.61,412.54,30.71,216.426,EGA
328,20.81,412.76,40.35,119.02799999999999,EGA
329,19.63,427.72,57.74,83.97900000000001,EGA
330,18.02,474.23,71.17,77.7,EGA
331,16.72,527.38,80.3,77.679,EGA
