,AirT,AirCO2,AirRH,AirPAR,method
1599,31.75,576.45,49.74,,Human
1600,28.78,580.49,54.04,,Human
1601,25.0,590.75,58.39,,Human
1602,22.24,597.67,63.22,,Human
1603,20.11,612.36,71.4,,Human
1604,18.57,621.96,77.06,,Human
1605,17.46,633.72,83.51,,Human
1606,16.39,660.99,90.7,,Human
1607,15.63,685.43,93.66,,Human
1632,14.72,709.2,94.48,,Human
1633,14.05,733.69,95.02,,Human
1634,13.57,762.32,95.42,,Human
1635,13.32,764.36,96.24,,Human
1636,13.05,767.85,96.97,,Human
1637,14.75,696.8,99.08,,Human
1638,19.03,617.68,92.67,,Human
1639,24.15,598.48,77.18,,Human
1640,29.26,578.31,63.98,,Human
1641,32.28,583.03,57.51,,Human
1642,33.88,579.21,54.87,,Human
1643,32.03,572.64,60.89,,Human
1644,32.62,566.8,58.91,,Human
1645,33.3,565.58,55.59,,Human
1646,32.54,562.59,56.6,,Human
1647,33.16,556.95,58.56,,Human
1648,31.18,571.04,59.7,,Human
1649,26.83,595.38,55.49,,Human
1650,24.49,601.42,64.49,,Human
1651,22.47,619.47,71.59,,Human
1652,20.81,630.09,76.61,,Human
1653,20.12,622.4,73.38,,Human
1654,19.71,622.3,70.92,,Human
1655,18.54,664.62,78.04,,Human
1680,17.79,681.47,82.01,,Human
1681,16.8,684.52,87.28,,Human
1682,16.33,679.13,91.9,,Human
1683,15.72,696.81,93.94,,Human
1684,15.31,695.35,95.47,,Human
1685,16.55,621.79,93.14,,Human
1686,20.19,577.96,80.72,,Human
1687,24.28,570.76,70.71,,Human
1688,27.87,573.2,65.48,,Human
1689,29.5,597.28,61.04,,Human
1690,31.42,589.95,62.07,,Human
1691,31.61,585.38,63.64,,Human
1692,31.76,586.06,61.85,,Human
1693,31.6,589.24,61.0,,Human
1694,30.36,603.32,58.47,,Human
1695,29.65,605.25,66.95,,Human
1696,28.66,606.16,69.99,,Human
1697,27.51,600.21,70.39,,Human
1698,25.98,533.8,70.02,,Human
1699,24.06,549.51,77.64,,Human
1700,23.06,522.21,77.93,,Human
1701,22.15,497.37,77.67,,Human
1702,21.72,478.72,78.3,,Human
1703,20.82,491.15,82.68,,Human
1728,19.83,521.66,87.51,,Human
1729,18.89,551.77,92.6,,Human
1730,18.39,580.14,94.99,,Human
1731,17.91,566.82,95.33,,Human
1732,17.83,534.32,94.73,,Human
1733,18.55,549.29,95.85,,Human
1734,20.25,507.07,92.74,,Human
1735,21.27,482.3,89.91,,Human
1736,23.13,476.38,87.25,,Human
1737,25.89,453.29,79.77,,Human
1738,29.81,442.18,71.46,,Human
1739,31.07,445.63,68.89,,Human
1740,31.32,443.37,66.05,,Human
1741,29.88,433.65,65.0,,Human
1742,31.61,424.72,62.32,,Human
1743,31.28,430.93,57.27,,Human
1744,30.23,442.38,53.96,,Human
1745,27.52,455.25,56.71,,Human
1746,24.68,463.78,63.73,,Human
1747,22.54,474.88,68.28,,Human
1748,20.46,515.45,80.5,,Human
1749,19.56,523.01,82.77,,Human
1750,18.66,540.0,86.35,,Human
1751,17.63,562.52,90.65,,Human
1776,17.03,558.09,93.26,,Human
1777,16.97,533.33,94.75,,Human
1778,16.61,555.65,95.8,,Human
1779,15.81,600.17,96.14,,Human
1780,15.4,618.45,97.29,,Human
1781,16.6,587.77,99.27,,Human
1782,20.58,479.85,90.84,,Human
1783,24.83,453.24,77.98,,Human
1784,28.51,440.69,69.2,,Human
1785,31.46,430.78,63.26,,Human
1786,33.41,434.17,60.36,,Human
1787,33.87,430.94,59.12,,Human
1788,34.31,426.18,58.73,,Human
1789,34.95,426.28,57.33,,Human
1790,35.48,428.01,57.12,,Human
1791,34.31,429.18,58.1,,Human
1792,32.09,434.39,63.02,,Human
1793,28.48,455.27,66.19,,Human
1794,25.56,483.45,71.08,,Human
1795,23.31,547.8,84.84,,Human
1796,21.85,567.98,87.88,,Human
1797,20.79,586.51,91.19,,Human
1798,20.44,525.16,92.0,,Human
1799,20.43,502.17,87.28,,Human
1824,20.16,509.51,83.39,,Human
1825,19.57,516.75,84.02,,Human
1826,18.97,540.35,87.81,,Human
1827,18.45,509.13,89.86,,Human
1828,18.56,496.75,92.26,,Human
1829,19.56,478.31,89.01,,Human
1830,22.06,462.41,83.87,,Human
1831,25.03,450.58,74.77,,Human
1832,27.51,464.5,66.66,,Human
1833,29.44,459.34,64.39,,Human
1834,31.18,454.6,61.47,,Human
1835,31.33,453.61,60.77,,Human
1836,31.99,458.31,60.95,,Human
1837,32.43,456.83,60.03,,Human
1838,32.11,463.31,57.69,,Human
1839,31.62,468.78,57.14,,Human
1840,30.41,476.07,56.14,,Human
1841,28.22,484.04,59.88,,Human
1842,26.55,486.4,60.31,,Human
1843,25.14,483.74,69.9,,Human
1844,24.29,487.54,72.79,,Human
1845,23.55,487.16,73.52,,Human
1846,22.62,491.32,75.07,,Human
1847,21.64,504.9,79.13,,Human
1872,20.86,500.67,80.44,,Human
1873,20.82,495.36,80.4,,Human
1874,20.76,493.34,81.24,,Human
1875,20.68,494.42,81.87,,Human
1876,20.75,491.54,83.17,,Human
1877,20.66,486.13,88.0,,Human
1878,22.4,478.17,86.03,,Human
1879,24.8,465.73,81.89,,Human
1880,27.35,462.49,74.72,,Human
1881,29.05,465.98,68.45,,Human
1882,30.82,458.71,64.79,,Human
1883,31.58,464.25,62.14,,Human
1884,32.35,463.59,60.06,,Human
1885,32.6,460.51,58.56,,Human
1886,32.5,458.3,58.87,,Human
1887,30.65,466.35,59.31,,Human
1888,29.73,457.13,67.64,,Human
1889,27.98,463.05,69.05,,Human
1890,26.34,470.71,72.42,,Human
1891,24.94,477.97,74.65,,Human
1892,23.74,483.04,77.92,,Human
1893,22.79,485.82,80.11,,Human
1894,22.34,485.33,80.9,,Human
1895,21.76,495.97,83.29,,Human
1920,21.09,494.12,84.88,,Human
1921,20.56,504.53,85.89,,Human
1922,19.92,504.07,86.99,,Human
1923,19.42,501.64,86.52,,Human
1924,18.96,501.5,87.44,,Human
1925,19.7,479.31,84.84,,Human
1926,21.61,456.13,84.32,,Human
1927,25.31,446.53,76.61,,Human
1928,27.14,455.62,68.86,,Human
1929,29.48,439.25,67.34,,Human
1930,30.6,430.74,67.78,,Human
1931,31.71,430.24,66.16,,Human
1932,30.75,433.05,68.01,,Human
1933,31.17,425.77,70.52,,Human
1934,31.64,432.65,67.14,,Human
1935,30.28,435.41,70.3,,Human
1936,27.89,449.0,71.59,,Human
1937,26.58,458.39,71.38,,Human
1938,25.22,468.71,74.21,,Human
1939,23.68,482.64,78.28,,Human
1940,22.34,495.13,82.21,,Human
1941,21.75,509.19,84.29,,Human
1942,20.78,521.55,87.54,,Human
1943,19.47,545.51,91.88,,Human
1968,18.78,559.79,93.23,,Human
1969,19.01,528.05,92.35,,Human
1970,19.37,495.75,86.56,,Human
1971,19.87,484.35,81.74,,Human
1972,19.38,491.22,85.82,,Human
1973,19.7,474.3,87.61,,Human
1974,20.9,459.01,84.14,,Human
1975,22.16,437.78,83.29,,Human
1976,23.46,431.95,80.67,,Human
1977,24.14,435.32,78.41,,Human
1978,25.63,437.43,74.78,,Human
1979,25.03,447.18,75.55,,Human
1980,23.75,451.78,71.96,,Human
1981,23.56,449.33,75.87,,Human
1982,23.1,449.7,78.27,,Human
1983,22.67,447.65,84.08,,Human
1984,22.52,450.75,81.8,,Human
1985,22.22,460.45,82.52,,Human
1986,21.06,478.64,84.0,,Human
1987,20.02,493.4,87.6,,Human
1988,19.55,498.03,90.47,,Human
1989,19.29,540.63,93.99,,Human
1990,19.08,576.51,95.67,,Human
1991,19.02,576.84,96.05,,Human
2016,18.83,498.92,89.7,,Human
2017,18.71,478.05,87.75,,Human
2018,18.57,486.18,90.45,,Human
2019,18.36,498.41,93.38,,Human
2020,18.18,495.37,95.88,,Human
2021,18.41,483.62,97.78,,Human
2022,18.89,473.55,97.05,,Human
2023,19.86,447.64,92.97,,Human
2024,20.16,437.2,92.94,,Human
2025,21.4,427.86,89.96,,Human
2026,22.77,425.09,86.63,,Human
2027,22.66,422.56,88.03,,Human
2028,21.47,434.1,90.2,,Human
2029,22.98,422.65,89.2,,Human
2030,27.58,418.49,75.47,,Human
2031,26.24,425.54,76.62,,Human
2032,23.72,439.62,81.11,,Human
2033,22.72,441.52,82.37,,Human
2034,21.65,450.92,85.07,,Human
2035,20.6,463.48,87.78,,Human
2036,20.06,472.36,90.03,,Human
2037,19.69,482.42,92.0,,Human
2038,19.52,491.64,93.29,,Human
2039,19.3,495.98,94.14,,Human
2064,19.16,494.8,95.47,,Human
2065,19.03,487.67,95.5,,Human
2066,18.73,494.11,96.73,,Human
2067,18.59,506.22,98.2,,Human
2068,18.56,502.15,98.28,,Human
2069,19.49,470.84,96.05,,Human
2070,21.41,443.87,90.24,,Human
2071,22.67,434.66,87.28,,Human
2072,26.82,427.14,79.47,,Human
2073,30.45,423.81,69.21,,Human
2074,30.5,425.37,68.35,,Human
2075,29.28,423.83,71.09,,Human
2076,31.22,417.86,67.02,,Human
2077,29.37,425.87,69.1,,Human
2078,28.24,425.61,70.92,,Human
2079,28.13,423.73,70.76,,Human
2080,25.54,425.99,75.99,,Human
2081,24.14,434.33,77.49,,Human
2082,22.39,448.32,82.44,,Human
2083,20.57,459.83,93.78,,Human
2084,19.76,467.07,97.97,,Human
2085,19.53,480.01,99.25,,Human
2086,19.43,476.6,99.74,,Human
2087,19.17,463.99,99.5,,Human
2112,18.32,446.47,96.31,,Human
2113,17.58,448.95,97.94,,Human
2114,17.18,450.55,98.34,,Human
2115,16.84,465.67,99.59,,Human
2116,16.8,495.68,100.0,,Human
2117,16.8,502.45,100.0,,Human
2118,19.14,435.77,95.23,,Human
2119,22.1,421.0,83.47,,Human
2120,25.59,413.71,74.11,,Human
2121,28.78,410.29,67.16,,Human
2122,30.72,407.01,63.12,,Human
2123,30.56,413.65,63.7,,Human
2124,30.49,417.3,63.5,,Human
2125,32.5,414.72,60.72,,Human
2126,29.59,419.63,65.61,,Human
2127,28.94,419.47,65.51,,Human
2128,28.55,423.38,64.89,,Human
2129,25.03,428.01,75.19,,Human
2130,22.57,439.56,81.52,,Human
2131,20.69,496.75,92.01,,Human
2132,19.05,561.84,95.23,,Human
2133,17.91,614.13,97.18,,Human
2134,17.34,645.45,97.99,,Human
2135,16.89,690.59,98.32,,Human
2160,16.63,710.29,99.05,,Human
2161,16.54,675.98,99.47,,Human
2162,16.35,611.78,99.62,,Human
2163,16.36,546.94,99.88,,Human
2164,16.86,524.21,100.0,,Human
2165,18.07,511.73,99.82,,Human
2166,20.5,499.17,94.33,,Human
2167,23.98,477.34,84.86,,Human
2168,27.45,442.43,76.97,,Human
2169,30.59,404.09,67.8,,Human
2170,32.39,395.72,65.09,,Human
2171,29.86,408.72,69.07,,Human
2172,23.37,435.54,86.67,,Human
2173,27.37,417.01,79.89,,Human
2174,32.84,403.23,64.93,,Human
2175,32.43,406.62,64.07,,Human
2176,29.18,412.03,68.87,,Human
2177,25.54,420.6,76.74,,Human
2178,23.02,431.01,85.22,,Human
2179,21.34,465.75,90.52,,Human
2180,19.81,537.09,95.63,,Human
2181,18.48,591.88,97.27,,Human
2182,18.4,531.85,99.41,,Human
2183,18.42,522.47,99.66,,Human
2208,18.02,531.63,99.7,,Human
2209,17.66,547.66,99.69,,Human
2210,17.13,583.65,99.66,,Human
2211,16.83,582.24,99.95,,Human
2212,16.66,594.54,99.92,,Human
2213,17.79,536.91,99.87,,Human
2214,20.92,465.91,95.53,,Human
2215,24.94,449.58,86.77,,Human
2216,28.62,440.47,77.57,,Human
2217,31.86,427.47,72.12,,Human
2218,35.02,422.88,64.14,,Human
2219,35.62,419.38,63.69,,Human
2220,35.26,414.41,64.22,,Human
2221,36.11,412.06,61.62,,Human
2222,36.08,414.81,60.13,,Human
2223,35.16,415.59,62.63,,Human
2224,32.19,420.46,63.03,,Human
2225,28.12,436.32,69.53,,Human
2226,25.29,463.91,84.56,,Human
2227,23.0,535.19,93.03,,Human
2228,21.07,606.16,95.95,,Human
2229,20.28,650.46,98.02,,Human
2230,19.99,668.11,98.9,,Human
2231,19.55,663.96,99.36,,Human
2256,19.34,587.26,99.1,,Human
2257,19.07,570.84,98.92,,Human
2258,19.07,546.91,98.62,,Human
2259,18.94,543.5,98.6,,Human
2260,18.8,536.96,98.95,,Human
2261,19.29,527.98,98.84,,Human
2262,20.57,502.89,96.69,,Human
2263,23.45,462.57,90.15,,Human
2264,26.11,426.92,83.73,,Human
2265,28.03,418.16,80.23,,Human
2266,28.16,413.73,80.65,,Human
2267,29.31,406.63,77.75,,Human
2268,30.81,415.39,74.16,,Human
2269,30.18,419.86,76.58,,Human
2270,30.8,415.9,76.17,,Human
2271,30.32,421.04,76.37,,Human
2272,27.47,433.68,82.46,,Human
2273,25.25,453.7,84.79,,Human
2274,23.83,480.9,89.52,,Human
2275,22.54,542.15,94.98,,Human
2276,21.66,619.13,98.19,,Human
2277,21.04,664.11,99.03,,Human
2278,20.71,636.66,99.73,,Human
2279,20.27,637.26,99.76,,Human
2352,19.66,535.3,99.12,,Human
2353,19.61,539.53,99.83,,Human
2354,19.62,533.55,99.98,,Human
2355,19.4,544.84,100.0,,Human
2356,19.45,561.32,100.0,,Human
2357,20.35,547.78,99.47,,Human
2358,22.22,499.72,94.28,,Human
2359,23.73,473.57,86.63,,Human
2360,26.87,452.99,78.56,,Human
2361,30.48,427.41,69.23,,Human
2362,30.37,430.64,71.49,,Human
2363,28.1,441.57,76.1,,Human
2364,25.41,453.66,84.98,,Human
2365,25.93,445.19,84.29,,Human
2366,30.77,433.68,70.6,,Human
2367,30.05,434.59,67.13,,Human
2368,28.03,439.23,69.91,,Human
2369,25.5,447.93,72.36,,Human
2370,23.41,460.07,77.88,,Human
2371,21.79,469.36,80.69,,Human
2372,20.72,478.07,86.07,,Human
2373,21.19,500.0,85.27,,Human
2374,21.28,491.86,85.88,,Human
2375,21.23,488.4,86.86,,Human
2400,21.37,474.15,80.57,,Human
2401,21.44,470.14,75.21,,Human
2402,21.48,469.21,76.59,,Human
2403,21.29,478.07,80.44,,Human
2404,20.72,482.72,84.13,,Human
2405,20.88,479.62,86.22,,Human
2406,22.01,462.12,85.7,,Human
2407,23.71,449.76,82.01,,Human
2408,24.22,449.83,81.99,,Human
2409,23.26,449.58,85.3,,Human
2410,25.73,437.9,78.78,,Human
2411,23.53,444.94,85.95,,Human
2412,23.08,441.45,86.96,,Human
2413,25.71,417.6,84.99,,Human
2414,25.68,426.65,81.56,,Human
2415,25.23,431.32,77.59,,Human
2416,24.75,437.88,74.11,,Human
2417,24.22,445.29,73.19,,Human
2418,22.96,455.71,74.46,,Human
2419,21.58,460.02,78.23,,Human
2420,20.6,468.04,82.15,,Human
2421,19.66,472.07,86.27,,Human
2422,18.84,478.66,90.57,,Human
2423,18.27,474.76,91.89,,Human
2448,17.75,488.5,94.61,,Human
2449,17.48,486.34,95.27,,Human
2450,17.13,480.99,95.25,,Human
2451,16.77,480.81,96.32,,Human
2452,16.56,494.13,98.19,,Human
2453,17.92,481.69,98.93,,Human
2454,20.94,438.58,92.47,,Human
2455,23.43,428.63,85.28,,Human
2456,27.44,418.49,73.94,,Human
2457,27.32,422.81,70.98,,Human
2458,30.33,427.81,65.79,,Human
2459,31.18,426.28,63.78,,Human
2460,28.64,431.36,68.54,,Human
2461,26.83,433.06,72.76,,Human
2462,26.23,437.38,72.63,,Human
2463,27.73,438.36,68.97,,Human
2464,25.42,447.96,73.05,,Human
2465,24.05,448.52,76.48,,Human
2466,22.5,462.82,79.08,,Human
2467,20.23,485.71,87.24,,Human
2468,19.02,504.19,92.56,,Human
2469,18.52,505.97,94.75,,Human
2470,18.1,494.54,95.15,,Human
2471,17.62,506.51,97.39,,Human
2496,17.71,520.89,98.04,,Human
2497,16.87,563.68,98.76,,Human
2498,17.54,599.32,99.94,,Human
2499,17.67,608.08,99.9,,Human
2500,17.69,606.48,99.96,,Human
2501,19.0,531.67,99.3,,Human
2502,21.25,476.83,94.08,,Human
2503,24.74,458.34,86.96,,Human
2504,28.28,444.69,75.8,,Human
2505,30.05,437.55,72.4,,Human
2506,26.95,449.94,78.49,,Human
2507,29.17,433.6,75.71,,Human
2508,33.4,430.09,64.4,,Human
2509,35.52,426.02,57.59,,Human
2510,34.24,426.93,57.71,,Human
2511,33.46,422.56,56.58,,Human
2512,29.83,426.21,62.61,,Human
2513,26.36,427.76,68.28,,Human
2514,22.86,441.4,73.47,,Human
2515,20.27,461.15,79.32,,Human
2516,18.43,474.78,84.21,,Human
2517,17.02,505.26,92.12,,Human
2518,15.81,555.54,94.67,,Human
2519,14.99,588.14,95.99,,Human
2544,14.59,591.73,96.59,,Human
2545,13.98,628.9,96.62,,Human
2546,13.46,651.16,97.12,,Human
2547,13.21,638.78,98.04,,Human
2548,12.91,640.48,98.11,,Human
2549,14.11,590.18,99.25,,Human
2550,18.53,490.45,93.98,,Human
2551,23.99,445.31,78.66,,Human
2552,28.71,425.25,67.01,,Human
2553,31.3,416.95,62.01,,Human
2554,33.24,411.78,59.07,,Human
2555,34.86,410.46,55.37,,Human
2556,35.05,409.76,54.51,,Human
2557,35.64,412.19,51.9,,Human
2558,35.86,415.06,51.58,,Human
2559,33.42,414.18,57.43,,Human
2560,29.79,413.55,63.49,,Human
2561,26.19,423.98,68.13,,Human
2562,22.86,442.08,73.47,,Human
2563,20.42,469.98,82.74,,Human
2564,18.88,505.39,89.64,,Human
2565,17.44,551.08,92.8,,Human
2566,16.59,601.92,96.15,,Human
2567,16.03,653.31,96.83,,Human
2592,15.53,682.51,96.97,,Human
2593,15.21,657.1,97.72,,Human
2594,14.82,627.32,97.53,,Human
2595,14.27,643.81,97.61,,Human
2596,14.06,655.61,98.75,,Human
2597,15.57,588.92,99.51,,Human
2598,18.78,500.81,95.44,,Human
2599,24.49,460.49,79.43,,Human
2600,29.37,429.95,68.64,,Human
2601,32.46,428.08,62.88,,Human
2602,34.41,422.68,59.66,,Human
2603,35.39,410.97,57.3,,Human
2604,36.05,410.61,57.74,,Human
2605,36.49,404.08,57.63,,Human
2606,36.4,401.19,58.2,,Human
2607,33.86,411.76,58.07,,Human
2608,30.88,402.96,68.69,,Human
2609,27.0,426.09,69.0,,Human
2610,24.34,448.53,67.13,,Human
2611,21.83,502.75,81.8,,Human
2612,19.73,571.36,90.2,,Human
2613,18.84,617.14,93.81,,Human
2614,17.95,642.77,96.05,,Human
2615,17.29,654.67,97.24,,Human
2640,16.92,638.21,98.24,,Human
2641,17.35,595.53,99.22,,Human
2642,17.68,616.73,99.09,,Human
2643,17.65,606.6,98.48,,Human
2644,17.11,635.84,99.06,,Human
2645,18.11,594.77,99.47,,Human
2646,21.45,550.87,92.81,,Human
2647,25.46,504.97,82.52,,Human
2648,30.05,464.51,72.23,,Human
2649,33.31,437.58,66.79,,Human
2650,34.2,429.96,66.26,,Human
2651,33.52,417.81,69.03,,Human
2652,33.12,406.41,68.68,,Human
2653,33.47,407.64,69.22,,Human
2654,35.09,410.84,64.39,,Human
2655,33.5,411.54,66.92,,Human
2656,31.03,417.95,69.92,,Human
2657,26.77,437.18,75.77,,Human
2658,24.91,447.52,79.24,,Human
2659,22.79,477.05,86.3,,Human
2660,21.75,518.2,91.12,,Human
2661,21.38,506.27,92.7,,Human
2662,21.27,508.89,93.99,,Human
2663,20.57,510.6,95.44,,Human
2688,19.93,515.73,95.18,,Human
2689,19.42,525.06,94.73,,Human
2690,18.61,547.95,95.4,,Human
2691,18.32,547.69,94.27,,Human
2692,17.9,561.04,95.44,,Human
2693,19.72,522.31,92.84,,Human
2694,21.04,498.97,92.15,,Human
2695,23.61,458.37,87.15,,Human
2696,29.02,423.03,73.59,,Human
2697,31.92,423.82,68.79,,Human
2698,34.19,419.69,66.11,,Human
2699,35.84,412.35,64.64,,Human
2700,35.31,426.05,65.78,,Human
2701,35.55,410.92,66.28,,Human
2702,34.34,416.62,67.49,,Human
2703,33.19,415.69,70.24,,Human
2704,31.23,421.92,73.51,,Human
2705,27.74,447.7,77.8,,Human
2706,25.65,459.93,83.27,,Human
2707,23.26,493.9,88.02,,Human
2708,21.77,530.63,94.16,,Human
2709,20.94,536.98,96.77,77.78399999999998,Human
2710,20.18,578.6,98.47,77.721,Human
2711,19.84,585.82,99.51,77.721,Human
24,16.62,703.43,87.02,,EGA
25,16.33,728.91,88.52,,EGA
26,16.02,753.21,90.03,,EGA
27,15.83,778.71,91.08,,EGA
28,15.57,800.46,92.02,96.6,EGA
29,15.21,816.76,92.95,,EGA
30,15.26,832.44,93.75,,EGA
31,21.07,763.74,66.64,,EGA
32,23.12,413.38,34.33,,EGA
33,24.06,401.62,27.95,,EGA
34,23.57,398.87,26.36,,EGA
35,21.64,402.1,32.15,,EGA
36,23.5,403.5,32.15,,EGA
37,22.65,406.07,39.08,,EGA
38,22.75,409.83,43.95,,EGA
39,23.66,416.37,38.76,,EGA
40,21.56,417.29,46.53,,EGA
41,18.28,447.64,66.46,109.2,EGA
42,16.97,492.81,78.28,96.6,EGA
43,17.53,535.07,79.43,,EGA
44,17.05,579.61,83.05,,EGA
45,16.59,616.36,85.8,,EGA
46,16.24,649.19,87.86,,EGA
47,15.93,679.36,89.44,96.6,EGA
48,15.62,707.57,90.79,,EGA
49,15.41,732.09,91.8,96.6,EGA
50,15.3,753.69,92.56,96.6,EGA
51,15.14,774.25,93.22,96.6,EGA
52,14.88,794.78,93.95,,EGA
53,14.66,811.98,94.59,96.6,EGA
54,14.82,832.52,95.35,96.6,EGA
55,15.48,848.33,88.07,,EGA
56,18.98,815.47,75.04,159.6,EGA
57,23.87,426.26,40.1,,EGA
58,24.69,411.56,36.4,,EGA
59,23.53,412.89,38.8,,EGA
60,22.23,413.62,41.68,,EGA
61,22.88,411.51,44.87,,EGA
62,23.03,411.63,45.22,,EGA
63,21.33,419.14,58.65,,EGA
64,20.02,434.95,66.13,,EGA
65,16.7,463.1,80.4,,EGA
66,17.05,504.72,86.88,,EGA
67,16.69,550.0,89.41,,EGA
68,16.16,591.22,91.16,,EGA
69,15.73,626.17,92.18,,EGA
70,15.39,653.56,92.83,,EGA
71,15.07,681.3,93.41,96.6,EGA
96,16.28,712.08,90.55,,EGA
97,15.95,740.44,91.9,96.6,EGA
98,15.59,766.22,92.87,,EGA
99,15.27,789.34,93.66,96.6,EGA
100,14.95,810.55,94.25,96.6,EGA
101,14.68,833.57,94.88,96.6,EGA
102,14.93,854.08,95.63,,EGA
103,21.35,791.82,69.09,,EGA
104,23.31,451.35,42.69,,EGA
105,26.01,432.21,32.27,,EGA
106,29.9,420.34,26.33,,EGA
107,31.86,414.13,23.44,,EGA
108,32.99,416.33,22.51,,EGA
109,32.98,416.68,21.47,,EGA
110,31.85,415.96,20.26,,EGA
111,26.99,412.92,20.86,,EGA
112,22.05,407.37,23.92,,EGA
113,20.0,419.69,41.24,,EGA
114,19.86,471.37,57.52,,EGA
115,20.3,529.17,65.66,,EGA
116,19.88,580.19,72.49,,EGA
117,19.44,624.33,77.32,,EGA
118,18.92,663.58,81.51,,EGA
119,18.49,700.81,84.73,,EGA
144,18.14,734.7,87.13,,EGA
145,17.81,766.6,89.37,,EGA
146,17.48,793.82,91.01,,EGA
147,17.2,821.61,92.41,,EGA
148,16.92,846.83,93.66,,EGA
149,16.6,871.07,94.69,,EGA
150,16.63,890.68,95.47,,EGA
151,22.37,712.59,63.67,,EGA
152,24.17,405.56,33.61,,EGA
153,26.27,401.93,25.95,,EGA
154,29.05,404.26,24.61,,EGA
155,28.82,401.85,23.16,,EGA
156,30.44,404.34,22.58,,EGA
157,31.2,406.02,21.75,,EGA
158,30.19,408.8,21.16,,EGA
159,27.21,407.89,22.49,,EGA
160,22.56,404.86,24.94,,EGA
161,20.46,419.17,42.93,,EGA
162,21.11,477.68,57.73,,EGA
163,20.83,539.62,67.73,,EGA
164,20.28,593.58,74.69,,EGA
165,19.71,640.4,79.67,,EGA
166,19.23,680.74,83.04,,EGA
167,18.58,719.46,86.39,,EGA
192,18.06,755.37,88.82,,EGA
193,17.6,787.04,90.7,,EGA
194,17.16,815.18,92.1,,EGA
195,16.8,842.15,93.16,96.6,EGA
196,16.45,865.78,94.11,,EGA
197,16.17,888.25,94.91,,EGA
198,16.73,909.42,93.35,,EGA
199,22.24,801.56,67.04,,EGA
200,23.89,453.98,42.89,,EGA
201,27.73,432.79,30.69,,EGA
202,31.72,422.45,26.06,,EGA
203,32.51,413.63,24.51,,EGA
204,34.31,412.79,23.89,,EGA
205,33.47,411.07,23.64,,EGA
206,32.66,411.46,24.23,,EGA
207,29.79,412.81,24.8,,EGA
208,25.63,411.15,27.05,,EGA
209,21.6,419.37,36.82,,EGA
210,21.6,476.52,55.31,,EGA
211,21.14,551.42,68.19,,EGA
212,20.67,597.94,74.54,,EGA
213,20.4,649.88,79.39,,EGA
214,20.07,697.58,83.28,,EGA
215,19.68,741.68,86.39,,EGA
264,20.02,782.53,90.84,,EGA
265,19.82,816.3,92.05,,EGA
266,19.54,844.83,93.34,,EGA
267,19.19,869.53,94.35,,EGA
268,18.81,899.52,95.53,,EGA
269,18.54,933.99,96.6,,EGA
270,18.8,956.69,96.48,,EGA
271,23.44,690.48,64.64,,EGA
272,25.7,408.42,35.64,,EGA
273,29.49,409.53,29.77,,EGA
274,30.91,409.64,28.06,,EGA
275,31.11,412.81,28.13,,EGA
276,31.31,411.15,28.68,,EGA
277,31.59,409.47,29.74,,EGA
278,33.02,409.03,28.31,,EGA
279,30.61,408.25,28.82,,EGA
280,26.46,405.69,30.91,,EGA
281,22.31,420.64,46.19,,EGA
282,21.93,480.08,64.71,,EGA
283,22.15,546.28,72.7,,EGA
284,21.7,604.57,78.96,,EGA
285,21.06,656.87,83.6,,EGA
286,20.46,708.06,87.28,,EGA
287,19.89,755.17,90.26,,EGA
312,19.41,795.73,92.39,,EGA
313,18.94,833.62,93.86,,EGA
314,18.56,866.86,94.8,,EGA
315,18.47,895.22,95.57,,EGA
316,18.35,910.71,95.92,,EGA
317,18.05,933.73,96.59,,EGA
318,18.15,958.64,97.54,,EGA
319,23.14,726.31,71.08,,EGA
320,23.75,401.28,42.9,,EGA
321,24.89,400.9,32.77,,EGA
322,25.92,401.3,30.77,,EGA
323,26.11,402.86,30.78,,EGA
324,27.93,403.68,28.56,,EGA
325,25.54,404.52,30.37,,EGA
326,24.71,403.79,29.47,,EGA
327,24.64,404.31,28.61,,EGA
328,20.42,399.82,42.77,,EGA
329,19.37,413.79,64.65,,EGA
330,17.84,459.98,77.81,,EGA
331,16.58,515.26,85.28,,EGA
332,16.05,564.28,88.16,,EGA
333,15.86,610.3,89.6,96.6,EGA
334,15.42,629.18,87.74,,EGA
335,14.56,639.23,87.72,96.6,EGA
360,14.11,645.97,88.87,96.55799999999999,EGA
361,14.09,645.08,90.94,96.6,EGA
362,14.08,629.9,92.1,96.6,EGA
363,13.9,611.64,92.35,96.6,EGA
364,13.19,606.68,91.97,96.39,EGA
365,13.16,602.72,93.85,99.834,EGA
366,14.48,572.24,92.79,112.161,EGA
367,21.28,489.8,76.07,,EGA
368,21.43,385.08,77.57,,EGA
369,23.0,364.67,76.04,,EGA
370,21.1,401.05,67.52,,EGA
371,19.2,405.68,86.62,,EGA
372,18.1,431.37,91.96,,EGA
373,17.98,455.43,92.87,,EGA
374,17.19,486.84,94.08,,EGA
375,17.48,509.3,93.55,,EGA
376,17.27,523.45,93.51,128.1,EGA
377,16.24,560.23,95.84,,EGA
378,16.6,605.51,98.98,96.6,EGA
379,16.81,646.13,99.27,96.6,EGA
380,16.55,685.1,99.12,96.6,EGA
381,16.45,722.46,99.53,96.6,EGA
382,16.4,758.43,99.6,,EGA
383,16.16,790.66,99.48,,EGA
